name,chembl_id,chembl_max_phase,indication_class,molecular_weight,logP,PSA,H_donors,H_acceptors,rotatable_bonds,SMILES,smiles_source,source,sources,ingredient,earliest_patent_expiry,earliest_exclusivity_date,ema_approved,pmda_approved,nosa_candidate,pubchem_cid,vapor_pressure_mmhg,vapor_pressure_raw,melting_point_c,melting_point_raw,boiling_point_c,boiling_point_raw
GLUCUROLACTONE,CHEMBL2107425,2.0,,176.12,-2.65,96.22,3.0,6.0,0.0,O=C1O[C@@H]2[C@@H](O)[C@H](O)O[C@@H]2C1O,chembl,chembl,chembl,,,,False,False,False,92283.0,,,,,,
FLUDALANINE,CHEMBL2107426,2.0,,108.09,-0.63,63.32,2.0,2.0,2.0,[2H][C@@](N)(CF)C(=O)O,chembl,chembl,chembl,,,,False,False,False,146933.0,,,,,,
ISRAPAFANT,CHEMBL2107428,2.0,,489.09,7.19,43.07,0.0,5.0,6.0,Cc1nnc2n1-c1sc(CCc3ccc(CC(C)C)cc3)cc1C(c1ccccc1Cl)=NC2C,chembl,chembl,chembl,,,,False,False,False,119175.0,,,,,,
LOSMIPROFEN,CHEMBL2107432,2.0,,318.76,3.73,63.6,1.0,3.0,5.0,Cc1c(OC(C)C(=O)O)cccc1C(=O)c1ccc(Cl)cc1,chembl,chembl,chembl,,,,False,False,False,68922.0,,,,,,
IROXANADINE,CHEMBL2107433,2.0,,260.34,1.22,49.75,1.0,5.0,3.0,c1cncc(C2=NC(CN3CCCCC3)CON2)c1,chembl,chembl,chembl,,,,False,False,False,6421776.0,,,,,,
FUROMAZINE,CHEMBL2107437,2.0,,459.01,4.72,53.01,1.0,6.0,5.0,O=C1OCCC1C1(O)CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,chembl,chembl,chembl,,,,False,False,False,219083.0,,,,,,
FROXIPROST,CHEMBL2107438,2.0,,470.48,3.42,96.22,3.0,6.0,10.0,COC(=O)/C=C/C/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,chembl,chembl,chembl,,,,False,False,False,6917768.0,,,,,,
ODALPROFEN,CHEMBL2107439,2.0,,320.39,3.8,44.12,0.0,4.0,5.0,COC(=O)C(C)c1cccc(C(c2ccccc2)n2ccnc2)c1,chembl,chembl,chembl,,,,False,False,False,3047800.0,,,,,,
FLUMECINOL,CHEMBL2107440,2.0,,280.29,4.35,20.23,1.0,1.0,3.0,CCC(O)(c1ccccc1)c1cccc(C(F)(F)F)c1,chembl,chembl,chembl,,,,False,False,False,41870.0,,,,,,
FLOTRENIZINE,CHEMBL2107441,2.0,,492.65,6.48,26.71,1.0,3.0,8.0,CC(C)(C)c1ccc(C(O)CCCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,chembl,chembl,chembl,,,,False,False,False,216224.0,,,,,,
LOBUPROFEN,CHEMBL2107442,2.0,,429.0,5.01,32.78,0.0,4.0,8.0,CC(C)Cc1ccc(C(C)C(=O)OCCN2CCN(c3cccc(Cl)c3)CC2)cc1,chembl,chembl,chembl,,,,False,False,False,175781.0,,,,,,
GANGLEFENE,CHEMBL2107445,2.0,,335.49,4.24,38.77,0.0,4.0,10.0,CCN(CC)CC(C)C(C)OC(=O)c1ccc(OCC(C)C)cc1,chembl,chembl,chembl,,,,False,False,False,9295.0,,,,,,
NESOSTEINE,CHEMBL2107446,2.0,,237.28,1.53,57.61,1.0,3.0,2.0,O=C(O)c1ccccc1C(=O)N1CCSC1,chembl,chembl,chembl,,,,False,False,False,158613.0,,,,,,
NETICONAZOLE,CHEMBL2107447,2.0,,302.44,4.66,27.05,0.0,4.0,8.0,CCCCCOc1ccccc1/C(=C\SC)n1ccnc1,chembl,chembl,chembl,,,,False,False,False,5282433.0,,,,,,
LOPRAZOLAM,CHEMBL2107448,2.0,,464.91,2.93,94.65,0.0,7.0,3.0,CN1CCN(/C=C2\N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,chembl,chembl,chembl,,,,False,False,False,3033860.0,,,,,,
FLUZINAMIDE,CHEMBL2107449,2.0,,274.24,2.11,41.57,1.0,2.0,2.0,CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,chembl,chembl,chembl,,,,False,False,False,53467.0,,,,,,
FLUZOPERINE,CHEMBL2107450,2.0,,278.33,2.66,49.24,1.0,3.0,6.0,CCN(CC)CCc1oc(=O)[nH]c1-c1ccc(F)cc1,chembl,chembl,chembl,,,,False,False,False,219072.0,,,,,,
FLUBEPRIDE,CHEMBL2107452,2.0,,421.49,1.88,101.73,2.0,5.0,7.0,COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,chembl,chembl,chembl,,,,False,False,False,216225.0,,,,,,
GUAFECAINOL,CHEMBL2107454,2.0,,297.39,1.79,51.16,1.0,5.0,11.0,CCN(CC)CCOCC(O)COc1ccccc1OC,chembl,chembl,chembl,,,,False,False,False,65794.0,,,,,,
FLUPROFEN,CHEMBL2107458,2.0,,244.26,3.68,37.3,1.0,1.0,3.0,CC(C(=O)O)c1ccc(-c2cccc(F)c2)cc1,chembl,chembl,chembl,,,,False,False,False,219068.0,,,,,,
FORMINITRAZOLE,CHEMBL2107460,2.0,,173.15,0.62,85.13,1.0,5.0,3.0,O=CNc1ncc([N+](=O)[O-])s1,chembl,chembl,chembl,,,,False,False,False,219073.0,,,,,,
TEMIVERINE,CHEMBL2107463,2.0,,385.55,4.12,49.77,1.0,4.0,7.0,CCN(CC)CC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1,chembl,chembl,chembl,,,,False,False,False,148166.0,,,,,,
TICALOPRIDE,CHEMBL2107465,2.0,,313.79,1.04,85.61,3.0,5.0,4.0,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCNC[C@@H]1OC,chembl,chembl,chembl,,,,False,False,False,216236.0,,,,,,
SATIGREL,CHEMBL2107466,2.0,,337.38,3.89,79.55,1.0,4.0,7.0,COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1,chembl,chembl,chembl,,,,False,False,False,65913.0,,,,,,
SERFIBRATE,CHEMBL2107469,2.0,,373.86,2.74,92.7,2.0,5.0,8.0,CC(=O)NC(CCSC(=O)C(C)(C)Oc1ccc(Cl)cc1)C(=O)O,chembl,chembl,chembl,,,,False,False,False,10429458.0,,,,,,
TIMELOTEM,CHEMBL2107470,2.0,,315.42,2.86,18.84,0.0,4.0,1.0,CN1CCN2c3cc(F)ccc3C(c3cccs3)=NCC2C1,chembl,chembl,chembl,,,,False,False,False,65844.0,,,,,,
PHENACTROPINIUM CHLORIDE,CHEMBL2107471,2.0,,429.94,3.29,63.6,1.0,4.0,6.0,C[N+]1(CC(=O)c2ccccc2)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2.[Cl-],chembl,chembl,chembl,,,,False,False,False,20054991.0,,,,,,
PHENCARBAMIDE,CHEMBL2107472,2.0,,328.48,5.02,23.55,0.0,3.0,7.0,CCN(CC)CCSC(=O)N(c1ccccc1)c1ccccc1,chembl,chembl,chembl,,,,False,False,False,6008.0,,,,,,
SEPAZONIUM CHLORIDE,CHEMBL2107473,2.0,,556.75,7.59,18.04,0.0,2.0,9.0,Clc1ccc(COC(C[n+]2ccn(CCc3ccccc3)c2)c2ccc(Cl)cc2Cl)c(Cl)c1.[Cl-],chembl,chembl,chembl,,,,False,False,False,65336.0,,,,,,
SULFACHRYSOIDINE,CHEMBL2107474,2.0,,335.35,1.61,174.22,4.0,7.0,4.0,Nc1cc(N)c(/N=N/c2ccc(S(N)(=O)=O)cc2)c(C(=O)O)c1,chembl,chembl,chembl,,,,False,False,False,68090.0,,,,,,
TIXADIL,CHEMBL2107475,2.0,,359.54,5.89,12.03,1.0,2.0,6.0,CC(Cc1ccccc1)NCCC1c2ccccc2Sc2ccccc21,chembl,chembl,chembl,,,,False,False,False,178145.0,,,,,,
TALOSALATE,CHEMBL2107476,2.0,,312.28,2.64,78.9,0.0,6.0,3.0,CC(=O)Oc1ccccc1C(=O)OC1OC(=O)c2ccccc21,chembl,chembl,chembl,,,,False,False,False,68558.0,,,,,,
TALTRIMIDE,CHEMBL2107479,2.0,,296.35,0.61,83.55,1.0,4.0,5.0,CC(C)NS(=O)(=O)CCN1C(=O)c2ccccc2C1=O,chembl,chembl,chembl,,,,False,False,False,71248.0,,,,,,
TEOPRANITOL,CHEMBL2107483,2.0,,410.39,-1.84,144.68,1.0,12.0,7.0,Cn1c(=O)c2c(ncn2CCCN[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3O[N+](=O)[O-])n(C)c1=O,chembl,chembl,chembl,,,,False,False,False,3034007.0,,,,,,
TIMIRDINE,CHEMBL2107484,2.0,,227.72,2.41,53.11,2.0,3.0,1.0,N=C1SCCN1c1ccc(Cl)cc1N,chembl,chembl,chembl,,,,False,False,False,3063289.0,,,,,,
THENYLDIAMINE,CHEMBL2107485,2.0,,261.39,2.71,19.37,0.0,4.0,6.0,CN(C)CCN(Cc1ccsc1)c1ccccn1,chembl,chembl,chembl,,,,False,False,False,7066.0,,,,,169.0,169-172 °C @ 1.0 MM HG
TEFENPERATE,CHEMBL2107487,2.0,,534.52,6.67,55.84,0.0,5.0,9.0,CC(=O)OC(Cc1ccccc1Cl)(Cc1ccccc1Cl)C(=O)OCCN1C(C)(C)CCCC1(C)C,chembl,chembl,chembl,,,,False,False,False,163310.0,,,,,,
SULFATHIOUREA,CHEMBL2107489,2.0,,231.3,-0.21,98.21,3.0,4.0,2.0,NC(=S)NS(=O)(=O)c1ccc(N)cc1,chembl,chembl,chembl,,,,False,False,False,3000579.0,,,,,,
SAGANDIPINE,CHEMBL2107491,2.0,,482.55,4.56,81.01,1.0,7.0,7.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCc2ccc(CN3CCCCC3)o2)C1c1ccccc1F,chembl,chembl,chembl,,,,False,False,False,3058740.0,,,,,,
TIPETROPIUM BROMIDE,CHEMBL2107492,2.0,,474.51,5.95,9.23,0.0,2.0,4.0,CCC[N+]1(C)[C@@H]2CC[C@H]1CC(OC1c3ccccc3CSc3ccccc31)C2.[Br-],chembl,chembl,chembl,,,,False,False,False,76969802.0,,,,,,
TENOSAL,CHEMBL2107494,2.0,,248.26,2.67,63.6,1.0,4.0,3.0,O=C(Oc1ccccc1C(=O)O)c1cccs1,chembl,chembl,chembl,,,,False,False,False,65838.0,,,,,,
OXYPYRRONIUM BROMIDE,CHEMBL2107496,2.0,,426.4,3.24,46.53,1.0,3.0,5.0,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-],chembl,chembl,chembl,,,,False,False,False,71507.0,,,,,,
ROSTEROLONE,CHEMBL2107498,2.0,,346.56,5.38,37.3,1.0,2.0,2.0,CCC[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C[C@H](C)[C@]4(C)[C@H]3CC[C@@]21C,chembl,chembl,chembl,,,,False,False,False,71232.0,,,,,,
PERACLOPONE,CHEMBL2107502,2.0,,408.33,3.53,48.3,1.0,5.0,7.0,OC(CO/N=C/c1ccc(Cl)cc1)CN1CCN(c2ccccc2Cl)CC1,chembl,chembl,chembl,,,,False,False,False,9576876.0,,,,,,
PAZINACLONE,CHEMBL2107504,2.0,,480.95,3.11,84.86,0.0,6.0,3.0,O=C(CC1C2C=CC=CC2C(=O)N1c1ccc2ccc(Cl)nc2n1)N1CCC2(CC1)OCCO2,chembl,chembl,chembl,,,,False,False,False,59743.0,,,,,,
OXINDANAC,CHEMBL2107505,2.0,,282.3,2.74,74.6,2.0,3.0,3.0,O=C(c1ccccc1)c1cc2c(cc1O)C(C(=O)O)CC2,chembl,chembl,chembl,,,,False,False,False,68879.0,,,,,,
BROSUXIMIDE,CHEMBL2107507,2.0,,254.08,1.58,46.17,1.0,2.0,1.0,O=C1CC(c2cccc(Br)c2)C(=O)N1,chembl,chembl,chembl,,,,False,False,False,65706.0,,,,,,
STEARYLSULFAMIDE,CHEMBL2107508,2.0,,438.68,6.34,89.26,2.0,4.0,18.0,CCCCCCCCCCCCCCCCCC(=O)NS(=O)(=O)c1ccc(N)cc1,chembl,chembl,chembl,,,,False,False,False,3083599.0,,,,,,
BUDRALAZINE,CHEMBL2107516,2.0,,240.31,3.38,50.17,1.0,4.0,3.0,CC(C)=C/C(C)=N/Nc1nncc2ccccc12,chembl,chembl,chembl,,,,False,False,False,2463.0,,,,,,
FURMETHOXADONE,CHEMBL2107517,2.0,,239.19,1.36,98.18,0.0,6.0,3.0,CC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)O1,chembl,chembl,chembl,,,,False,False,False,9568079.0,,,,,,
TRENGESTONE,CHEMBL2107518,2.0,,344.88,4.84,34.14,0.0,2.0,1.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)C=C[C@@]4(C)[C@@H]3CC[C@]12C,chembl,chembl,chembl,,,,False,False,False,56840930.0,,,,,,
SULFAPROXYLINE,CHEMBL2107520,2.0,,334.4,2.17,98.49,2.0,5.0,5.0,CC(C)Oc1ccc(C(=O)NS(=O)(=O)c2ccc(N)cc2)cc1,chembl,chembl,chembl,,,,False,False,False,67002.0,,,,,,
SUBATHIZONE,CHEMBL2107521,2.0,,271.37,0.65,84.55,2.0,4.0,4.0,CCS(=O)(=O)c1ccc(/C=N/NC(N)=S)cc1,chembl,chembl,chembl,,,,False,False,False,6474578.0,,,,,,
THIOTETRABARBITAL,CHEMBL2107526,2.0,,256.37,1.74,58.2,2.0,3.0,5.0,CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O,chembl,chembl,chembl,,,,False,False,False,3083570.0,,,,,,
STILBAMIDINE ISETHIONATE,CHEMBL2107527,2.0,,516.6,2.43,99.74,4.0,2.0,4.0,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,chembl,chembl,chembl,,,,False,False,False,6433163.0,,,,,,
STEPRONIN,CHEMBL2107531,2.0,,273.33,1.21,83.47,2.0,5.0,5.0,CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,chembl,chembl,chembl,,,,False,False,False,54120.0,,,,,,
STACOFYLLINE,CHEMBL2107536,2.0,,419.53,-0.02,88.61,0.0,8.0,6.0,CCN(CC)C(=O)N1CCN(CCCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)CC1,chembl,chembl,chembl,,,,False,False,False,132157.0,,,,,,
EPICAINIDE,CHEMBL2107538,2.0,,338.45,2.52,52.57,2.0,3.0,6.0,CCN1CCCC1CNC(=O)C(O)(c1ccccc1)c1ccccc1,chembl,chembl,chembl,,,,False,False,False,68862.0,,,,,,
ZIMIDOBEN,CHEMBL2107540,2.0,,216.24,1.74,44.12,0.0,4.0,4.0,O=C(OCCn1ccnc1)c1ccccc1,chembl,chembl,chembl,,,,False,False,False,3086314.0,,,,,,
TERBUFIBROL,CHEMBL2107542,2.0,,344.41,3.5,75.99,2.0,4.0,7.0,CC(C)(C)c1ccc(OCC(O)COc2ccc(C(=O)O)cc2)cc1,chembl,chembl,chembl,,,,False,False,False,41907.0,,,,,,
ZOLIPROFEN,CHEMBL2107544,2.0,,249.29,3.12,59.42,1.0,4.0,4.0,CC(C(=O)O)c1ccc(Oc2nccs2)cc1,chembl,chembl,chembl,,,,False,False,False,68758.0,,,,,,
DACEMAZINE,CHEMBL2107547,2.0,,284.38,3.38,23.55,0.0,3.0,2.0,CN(C)CC(=O)N1c2ccccc2Sc2ccccc21,chembl,chembl,chembl,,,,False,False,False,68846.0,,,,,,
BROPARESTROL,CHEMBL2107548,2.0,,363.3,6.56,0.0,0.0,0.0,4.0,CCc1ccc(/C(=C(\Br)c2ccccc2)c2ccccc2)cc1,chembl,chembl,chembl,,,,False,False,False,3032770.0,,,,,,
BINDARIT,CHEMBL2107549,2.0,,324.38,3.46,64.35,1.0,4.0,6.0,CC(C)(OCc1nn(Cc2ccccc2)c2ccccc12)C(=O)O,chembl,chembl,chembl,,,,False,False,False,71354.0,,,,,,
TERIZIDONE,CHEMBL2107553,2.0,,302.29,-0.62,101.38,2.0,6.0,4.0,O=C1NOCC1/N=C/c1ccc(/C=N/C2CONC2=O)cc1,chembl,chembl,chembl,,,,False,False,False,65720.0,,,,,,
SULPROSAL,CHEMBL2107555,2.0,,260.27,0.83,100.9,2.0,5.0,5.0,O=C(OCCCS(=O)(=O)O)c1ccccc1O,chembl,chembl,chembl,,,,False,False,False,6445227.0,,,,,,
FURFENOREX,CHEMBL2107558,2.0,,229.32,3.34,16.38,0.0,2.0,5.0,CC(Cc1ccccc1)N(C)Cc1ccco1,chembl,chembl,chembl,,,,False,False,False,26762.0,,,,,,
SODIUM GENTISATE,CHEMBL2107562,2.0,,176.1,,,,,,O=C([O-])c1cc(O)ccc1O.[Na+],chembl,chembl,chembl,,,,False,False,False,23663629.0,,,,,,
SORNIDIPINE,CHEMBL2107563,2.0,,460.44,1.07,146.46,2.0,10.0,5.0,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3O)C1c1ccccc1[N+](=O)[O-],chembl,chembl,chembl,,,,False,False,False,76971303.0,,,,,,
INOCOTERONE ACETATE,CHEMBL2107564,2.0,,290.4,3.81,43.37,0.0,3.0,2.0,CCC1=C2CC[C@]3(C)[C@@H](OC(C)=O)CC[C@H]3[C@@H]2CCC1=O,chembl,chembl,chembl,,,,False,False,False,6917958.0,,,,,,
SEMORPHONE,CHEMBL2107565,2.0,,345.4,0.76,79.23,2.0,6.0,3.0,COCCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,chembl,chembl,chembl,,,,False,False,False,5491906.0,,,,,,
CIPROQUAZONE,CHEMBL2107569,2.0,,306.37,3.48,44.12,0.0,4.0,4.0,COc1ccc2c(c1)c(-c1ccccc1)nc(=O)n2CC1CC1,chembl,chembl,chembl,,,,False,False,False,36489.0,,,,,,
SPIROXEPIN,CHEMBL2107575,2.0,,311.38,2.76,30.93,0.0,4.0,2.0,CN(C)CC1COC2(O1)c1ccccc1COc1ccccc12,chembl,chembl,chembl,,,,False,False,False,68674.0,,,,,,
DEMEXIPTILINE,CHEMBL2107576,2.0,,278.36,3.04,33.62,1.0,3.0,4.0,CNCCON=c1c2ccccc2ccc2ccccc12,chembl,chembl,chembl,,,,False,False,False,28876.0,,,232.0,232-233,,
SIBOPIRDINE,CHEMBL2107578,2.0,,350.43,4.02,51.56,0.0,4.0,4.0,c1cnc2c(c1)C(Cc1ccncc1)(Cc1ccncc1)c1cccnc1-2,chembl,chembl,chembl,,,,False,False,False,195376.0,,,,,,
BINIZOLAST,CHEMBL2107579,2.0,,325.42,2.44,55.43,0.0,6.0,4.0,CCCn1c(=O)c2ccccc2n2c(CN3CCCCC3)nnc12,chembl,chembl,chembl,,,,False,False,False,185461.0,,,,,,
THIOSALAN,CHEMBL2107581,2.0,,465.99,5.52,29.1,2.0,2.0,2.0,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1S,chembl,chembl,chembl,,,,False,False,False,27451.0,,,,,,
ERYTHRITYL TETRANITRATE,CHEMBL2107583,2.0,,302.11,-1.44,209.48,0.0,12.0,11.0,O=[N+]([O-])OC[C@H](O[N+](=O)[O-])[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-],chembl,chembl,chembl,,,,False,False,False,5284553.0,,,61.0,61 °C,,
SPIRORENONE,CHEMBL2107584,2.0,,364.49,4.08,43.37,0.0,3.0,0.0,C[C@]12C=CC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,chembl,chembl,chembl,,,,False,False,False,68923.0,,,,,,
TERESTIGMINE,CHEMBL2107586,2.0,,375.51,4.05,54.04,1.0,5.0,7.0,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)O[C@@H]1N2C,chembl,chembl,chembl,,,,False,False,False,177851.0,,,,,,
SULFACLOMIDE,CHEMBL2107588,2.0,,312.78,2.13,97.97,2.0,5.0,3.0,Cc1nc(C)c(Cl)c(NS(=O)(=O)c2ccc(N)cc2)n1,chembl,chembl,chembl,,,,False,False,False,71168.0,,,,,,
CLANOBUTIN,CHEMBL2107589,2.0,,347.8,3.86,66.84,1.0,3.0,7.0,COc1ccc(N(CCCC(=O)O)C(=O)c2ccc(Cl)cc2)cc1,chembl,chembl,chembl,,,,False,False,False,35378.0,,,,,,
ECIPRAMIDIL,CHEMBL2107590,2.0,,475.59,4.86,66.02,1.0,6.0,12.0,COc1cc(C(=O)OCCCNCC2CC2(c2ccccc2)c2ccccc2)cc(OC)c1OC,chembl,chembl,chembl,,,,False,False,False,208906.0,,,,,,
BUCROMARONE,CHEMBL2107592,2.0,,463.62,6.31,59.75,0.0,5.0,13.0,CCCCN(CCCC)CCCOc1c(C)cc(C(=O)c2cc(=O)c3ccccc3o2)cc1C,chembl,chembl,chembl,,,,False,False,False,132852.0,,,,,,
SULFALOXIC ACID,CHEMBL2107593,2.0,,393.38,0.57,161.9,5.0,6.0,6.0,O=C(NCO)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1,chembl,chembl,chembl,,,,False,False,False,65610.0,,,,,,
BIFEPRAMIDE,CHEMBL2107594,2.0,,324.47,3.92,32.34,1.0,2.0,8.0,CCN(CC)CCNC(=O)C(C)c1ccc(-c2ccccc2)cc1,chembl,chembl,chembl,,,,False,False,False,68900.0,,,,,,
CHLOROPREDNISONE ACETATE,CHEMBL2107595,2.0,,434.92,2.55,97.74,1.0,6.0,3.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](Cl)C4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,chembl,chembl,chembl,,,,False,False,False,235970.0,,,,,,
ZOMEBAZAM,CHEMBL2107596,2.0,,284.32,1.76,58.44,0.0,4.0,1.0,Cc1nn(C)c2c1N(c1ccccc1)C(=O)CC(=O)N2C,chembl,chembl,chembl,,,,False,False,False,132677.0,,,,,,
SUXETHONIUM CHLORIDE,CHEMBL2107598,2.0,,389.36,1.05,52.6,0.0,4.0,11.0,CC[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)CC.[Cl-].[Cl-],chembl,chembl,chembl,,,,False,False,False,71732.0,,,,,,
SULNIDAZOLE,CHEMBL2107599,2.0,,258.3,0.87,82.22,1.0,6.0,5.0,CCc1ncc([N+](=O)[O-])n1CCNC(=S)OC,chembl,chembl,chembl,,,,False,False,False,3037172.0,,,,,,
TOLIODIUM CHLORIDE,CHEMBL2107601,2.0,,344.62,0.43,0.0,0.0,0.0,2.0,Cc1ccc([I+]c2ccc(C)cc2)cc1.[Cl-],chembl,chembl,chembl,,,,False,False,False,3084300.0,,,,,,
SUMACETAMOL,CHEMBL2107605,2.0,,324.4,1.81,84.5,2.0,5.0,7.0,CSCCC(NC(C)=O)C(=O)Oc1ccc(NC(C)=O)cc1,chembl,chembl,chembl,,,,False,False,False,10041933.0,,,,,,
THEODRENALINE,CHEMBL2107608,2.0,,375.39,-0.83,134.54,4.0,10.0,6.0,Cn1c(=O)c2c(ncn2CCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O,chembl,chembl,chembl,,,,False,False,False,71857.0,,,,,,
SULICRINAT,CHEMBL2107610,2.0,,438.67,2.99,123.76,2.0,5.0,6.0,NS(=O)(=O)c1cc(C(=O)c2ccc(OCC(=O)O)c(Cl)c2Cl)ccc1Cl,chembl,chembl,chembl,,,,False,False,False,213028.0,,,,,,
SODIUM SULFIDE,CHEMBL2107611,2.0,,78.05,,,,,,[Na+].[Na+].[S-2],chembl,chembl,chembl,,,,False,False,False,14804.0,,,1180.0,1180 °C (IN VACUO),1999.0,"Very high (USCG, 1999)"
DERIGLIDOLE,CHEMBL2107612,2.0,,255.36,2.15,27.63,1.0,3.0,3.0,CCCC1(C2=NCCN2)Cc2cccc3c2N1CC3,chembl,chembl,chembl,,,,False,False,False,65945.0,,,,,,
ETIPREDNOL DICLOACETATE,CHEMBL2107614,2.0,,485.4,3.91,89.9,1.0,6.0,4.0,CCOC(=O)[C@@]1(OC(=O)C(Cl)Cl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,chembl,chembl,chembl,,,,False,False,False,9935073.0,,,,,,
ZIDOMETACIN,CHEMBL2107615,2.0,,364.36,4.22,117.29,1.0,5.0,5.0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(N=[N+]=[N-])cc1,chembl,chembl,chembl,,,,False,False,False,44179.0,,,,,,
TERCIPRAZINE,CHEMBL2107617,2.0,,410.48,3.54,35.94,1.0,4.0,6.0,C#CC1(OCC(O)CN2CCN(c3cccc(C(F)(F)F)c3)CC2)CCCCC1,chembl,chembl,chembl,,,,False,False,False,68763.0,,,,,,
TRICLACETAMOL,CHEMBL2107620,2.0,,254.5,2.7,49.33,2.0,2.0,1.0,O=C(Nc1ccc(O)cc1)C(Cl)(Cl)Cl,chembl,chembl,chembl,,,,False,False,False,242364.0,,,,,,
TELMESTEINE,CHEMBL2107621,2.0,,205.24,0.6,66.84,1.0,4.0,2.0,CCOC(=O)N1CSC[C@H]1C(=O)O,chembl,chembl,chembl,,,,False,False,False,65946.0,,,,,,
ASCORBYL GAMOLENATE,CHEMBL2107622,2.0,,436.55,4.73,113.29,3.0,7.0,16.0,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,chembl,chembl,chembl,,,,False,False,False,54693795.0,,,,,,
BENAFENTRINE,CHEMBL2107625,2.0,,393.49,3.3,63.16,1.0,5.0,4.0,COc1cc2c(cc1OC)[C@@H]1CN(C)CC[C@@H]1N=C2c1ccc(NC(C)=O)cc1,chembl,chembl,chembl,,,,False,False,False,3084603.0,,,,,,
TRABOXOPINE,CHEMBL2107626,2.0,,346.86,4.4,24.94,0.0,4.0,4.0,CC(CN(C)C)CN1c2ccccc2OCOc2ccc(Cl)cc21,chembl,chembl,chembl,,,,False,False,False,129812.0,,,,,,
CLOTIOXONE,CHEMBL2107628,2.0,,311.58,3.33,48.03,0.0,5.0,2.0,O=c1oc(-c2ccccc2)nn1SC(Cl)(Cl)Cl,chembl,chembl,chembl,,,,False,False,False,194704.0,,,,,,
TOLPENTAMIDE,CHEMBL2107629,2.0,,282.37,1.93,75.27,2.0,3.0,3.0,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCC2)cc1,chembl,chembl,chembl,,,,False,False,False,3083671.0,,,,,,
TREPIRIUM IODIDE,CHEMBL2107630,2.0,,484.16,0.47,26.3,0.0,2.0,4.0,C[N+](C)(C)CCOC(=O)C1CCC[N+]1(C)C.[I-].[I-],chembl,chembl,chembl,,,,False,False,False,71512.0,,,,,,
TOLUFAZEPAM,CHEMBL2107633,2.0,,487.41,4.96,66.81,0.0,4.0,5.0,Cc1ccc(S(=O)(=O)CCN2C(=O)CN=C(c3ccccc3Cl)c3cc(Cl)ccc32)cc1,chembl,chembl,chembl,,,,False,False,False,65647.0,,,,,,
IOTRIZOIC ACID,CHEMBL2107634,2.0,,763.1,2.85,112.55,2.0,7.0,16.0,COCCOCCOCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,chembl,chembl,chembl,,,,False,False,False,3038467.0,,,,,,
